Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites, Report type, Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix
01/04/2025,17:13:07,,,,0x07f3,HBD
01/04/2025,17:14:06,AT+GTIGM=gv58cg,6,1,0,0,1,0,,,,,FFFF$AT+GTVMS=gv58cg,4,,,,,FFFF$AT+GTRTO=gv58cg,3,,,,,,FFFF$
01/04/2025,17:21:44,,,,0x07fc,ACK
01/04/2025,17:22:11,AT+GTIGM=gv58cg,6,1,1,0,1,0,,,,,FFFF$
01/04/2025,17:22:11,,,,0x07fd,ACK
01/04/2025,17:22:28,AT+GTIGM=gv58cg,6,0,0,0,1,0,,,,,FFFF$
01/04/2025,17:22:28,,,,0x07fe,ACK
01/04/2025,17:22:41,AT+GTIGM=gv58cg,6,1,0,0,1,0,,,,,FFFF$AT+GTVMS=gv58cg,4,,,,,FFFF$AT+GTRTO=gv58cg,3,,,,,,FFFF$
01/04/2025,17:22:41,,,,0x07ff,ACK
01/04/2025,17:22:41,,,,0x0800,ACK
01/04/2025,17:22:41,,,,0x0801,ACK
01/04/2025,17:22:41,01/04/2025,17:22:43,8674886293973,0x0802,GTPFR,0x00fe7fbf,802003,0x0902,0x0915,100,11524,0000,0000,01,00,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,02,-
01/04/2025,17:23:02,,,,0x0803,HBD
01/04/2025,17:23:02,01/04/2025,17:23:03,8674886293973,0x0804,GTPNR,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,00,00,41,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,02, -,-
01/04/2025,17:23:05,01/04/2025,17:23:06,8674886293973,0x0805,GTMPN,0x00fe7fbf,802003,0x0902,0x0915,100,11527,0000,0000,40,00,41,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
01/04/2025,17:25:02,,,,0x0806,HBD
01/04/2025,17:25:33,01/04/2025,17:25:34,8674886293973,0x0807,GTRTL,0x00fe7fbf,802003,0x0902,0x0915,100,11451,0000,0000,40,00,42,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
01/04/2025,17:25:37,01/04/2025,17:25:38,8674886293973,0x0808,GTVGN,0x00fe7fbf,802003,0x0902,0x0915,100,11527,0000,0000,40,00,22,00,-,0000009c,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,
01/04/2025,17:26:16,01/04/2025,17:26:18,8674886293973,0x0809,GTVGF,0x00fe7fbf,802003,0x0902,0x0915,100,11506,0000,0000,40,00,11,00,-,00000718,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,
01/04/2025,17:27:03,,,,0x080a,HBD
01/04/2025,17:28:07,01/04/2025,17:28:08,8674886293973,0x080b,GTVGL,0x00fe7fbf,802003,0x0902,0x0915,100,11467,0000,0000,40,00,11,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
01/04/2025,17:28:07,01/04/2025,17:28:08,8674886293973,0x080c,GTVGL,0x00fe7fbf,802003,0x0902,0x0915,100,11467,0000,0000,40,00,11,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
01/04/2025,17:29:03,,,,0x080d,HBD
01/04/2025,17:31:03,,,,0x080e,HBD
01/04/2025,17:33:03,,,,0x080f,HBD
01/04/2025,17:35:03,,,,0x0810,HBD
01/04/2025,17:35:33,01/04/2025,17:35:35,8674886293973,0x0811,GTVGN,0x00fe7fbf,802003,0x0902,0x0915,100,11527,0000,0000,40,00,22,00,-,0000022d,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,
01/04/2025,17:37:03,,,,0x0812,HBD
